asset_type,building_key,tier,band,band_alt,legal_kind,n,n_1,n_low,n_mid,n_high,n_top,max_floor,addr1,addr2,addr3,addr4,place
apartment,558e04854cff831a56a748a1c8bd43d81ea066ce751fc9f3bf13341a3c804419,nonurban,le15,le20,eup,190,28,47,63,27,25,10.0,충청북도,청주시,청원구,내수읍,내수읍
apartment,558f9955edfc133f3b0e419e4e9ca71cc84555a7d44938c05b5e276a030ae601,metro,le15,le20,eup,86,9,17,41,16,3,12.0,경기도,평택시,포승읍,,포승읍
apartment,559cf852fa2e3750b4704b239b9dde3444d1f9789b9e1093026c7d0bb6ec90da,metro_city,le15,le20,dong,110,11,25,33,35,6,15.0,부산광역시,사상구,학장동,,학장동
apartment,559e4ebf07562bb58259c8e910f74642b45cf75184733c79e87497053458a08b,metro,le15,le20,dong,123,9,22,49,37,6,15.0,인천광역시,연수구,연수동,,연수동
apartment,55a0892954502e10e91d74c98ad9ee2c5dce5c6deb783fe94a9c97aeca26d194,metro,le15,le20,dong,114,11,19,53,25,6,13.0,서울특별시,구로구,신도림동,,신도림동
apartment,55a5fb7df08cd0459741caca713c364d3ebf7e881321ab08cd75de178639b95a,other_urban,m16_25,le20,dong,96,6,25,52,12,1,20.0,경상남도,김해시,관동동,,관동동
apartment,55af9709fa5acb4a095dcbc377b358783416f29537ba0e5b68ef8aa1a111f74a,other_urban,le15,le20,dong,178,6,50,97,24,1,15.0,전북특별자치도,전주시,덕진구,송천동1가,송천동1가
apartment,55b147892e0b3e0bf7736cd565b776072435acf35d2463b8cdb1cfff5b07e48f,metro,m16_25,le20,dong,57,7,10,23,15,2,18.0,경기도,구리시,교문동,,교문동
apartment,55ba0ca09747d650bdbdd4babe9d08d1d54bea07301df0d78bd8c8ced3f51cb5,metro,m16_25,le20,eup,138,9,35,58,33,3,19.0,경기도,용인시,처인구,이동읍,이동읍
apartment,55c7209e2a62317a566a27e57693fc0a653c9b3956ac78a1185f95a850609668,other_urban,le15,le20,dong,114,7,23,52,25,7,15.0,강원특별자치도,속초시,조양동,,조양동
apartment,55d0f16a933bc36e7ca84cdeed2908bc5c70911f8dc6ffb74669f4c9dddc7ceb,metro,le15,le20,dong,95,18,37,27,11,2,15.0,경기도,안산시,상록구,월피동,월피동
apartment,55dd7edd8bf600a62a215036fd835e8d3073f2ad74910ad92575783e5a53d61d,metro,m16_25,m21_30,dong,228,7,65,106,45,5,25.0,경기도,안양시,동안구,평촌동,평촌동
apartment,55e367d6152fda1542cee55350202ccc15409e1462e417740db8e54feb7d91ef,other_urban,le15,le20,dong,101,7,18,44,30,2,15.0,전북특별자치도,정읍시,상동,,상동
apartment,55e6caec472c13505e30bfa10a0445d3e7acbce0f6f72628855f1155dcc4ab85,metro,le15,le20,dong,76,6,13,29,25,3,15.0,인천광역시,검단구,당하동,,당하동
apartment,55ebbf214d2d80d597f4b34d80699ded8a84a988c2f732953f39228233ee5314,other_urban,le15,le20,dong,167,13,40,82,28,4,15.0,전남광주통합특별시,광양시,중동,,중동
apartment,55f3a63cfc070b58654cfbd4a8dd19b550ecb8f89a14baa232551df92667cfb2,other_urban,le15,le20,dong,97,9,27,27,32,2,14.0,경상남도,사천시,용강동,,용강동
apartment,55f5d291f878351b4bd45b6c2b13ae8bdcc5dd1e001f2ce45d0ea0dd222371f1,metro_city,ge26,ge31,dong,109,5,30,56,16,2,32.0,부산광역시,남구,문현동,,문현동
apartment,56048df8e034aa704b7c385704d006e36a081aac6bbba093c4133a6733b12fa5,other_urban,le15,le20,dong,142,6,21,64,45,6,15.0,충청남도,서산시,동문동,,동문동
apartment,56182816aade16018d9f70e0f9004be6abcdaa84ad33669c5ce66e777c904f81,nonurban,m16_25,m21_30,myeon,201,6,40,96,53,6,25.0,충청북도,음성군,맹동면,,맹동면
apartment,5622b91b394838301783e67dcc872b2dc4de29b783b93a73ee04d6a537c3ecf9,nonurban,le15,le20,myeon,61,6,16,34,4,1,15.0,충청북도,청주시,흥덕구,옥산면,옥산면
apartment,562537397cc4496711bc82a80d08f480465e905c113311a705add5e01b64e5c9,other_urban,m16_25,le20,dong,349,14,68,157,94,16,19.0,충청남도,당진시,시곡동,,시곡동
apartment,5627768b53e7ad50ba5b0bf4dd35e58719434f553dc05fb336c885bfaf3c9876,metro,m16_25,le20,dong,107,10,36,48,12,1,18.0,경기도,구리시,인창동,,인창동
apartment,5629b5df0d27c44f19b7f2ce7f5a5a7d4b492615c67ee53b216abb860ca8ead5,metro,m16_25,le20,eup,134,8,41,58,26,1,19.0,경기도,포천시,소흘읍,,소흘읍
apartment,562c13caf4c6f35717f16a39dc3f1d5702d1b5686a7b237e27a116b3ceee0976,other_urban,le15,le20,dong,292,19,57,120,75,21,15.0,강원특별자치도,춘천시,퇴계동,,퇴계동
apartment,5631dabb74ec778b648195cd47ad23a42d4568c1c8dae99343560c6f607686cc,metro,m16_25,le20,dong,192,20,59,83,27,3,20.0,경기도,오산시,청호동,,청호동
apartment,5645c9c1e4de6ec023ad27ef97d1e48ab613b46994cdfd7610464493ba09f9f8,metro,le15,le20,dong,137,6,31,66,32,2,15.0,서울특별시,종로구,창신동,,창신동
apartment,5655ad678c6643ac8c2b1d1238562abf971a8a814f175decee8652c9a0d1d797,metro,le15,le20,dong,124,5,30,60,28,1,15.0,경기도,광명시,소하동,,소하동
apartment,5658d94cf9855220054692f1520a6de5ef06016bbd0af01a14689ad9aee326f6,other_urban,le15,le20,dong,60,7,16,22,10,5,10.0,경상남도,거제시,장평동,,장평동
apartment,566ad716368cf8180b116e8c9e3439344df4c0252d0b52d40abc38a9deb2d8d9,nonurban,le15,le20,myeon,201,50,0,73,37,41,5.0,충청남도,천안시,서북구,입장면,입장면
apartment,566c0993f7228ce33275df7e5efe43d9f3cbbcce40e019a44e1f567d412e0a4f,metro,le15,le20,eup,85,13,24,26,18,4,15.0,경기도,파주시,문산읍,,문산읍
apartment,566f8de187a612c8dc35d37f51bd574ec210f475e7fdb8f1272a58fe80cfcbd1,metro,m16_25,le20,eup,61,7,16,19,17,2,18.0,경기도,남양주시,진접읍,,진접읍
apartment,5687d24bb7e1bcb7bda86fd16d17e624a63d149c48870cd7208acf2a7b78a0c6,metro,m16_25,m21_30,dong,78,5,18,38,15,2,23.0,경기도,의왕시,오전동,,오전동
apartment,568a3f6e48409cf342e481c75cc9f73e36cb3eb9f5d0310231d1a83e8222b804,metro,m16_25,m21_30,dong,220,10,63,108,37,2,22.0,경기도,의정부시,호원동,,호원동
apartment,56bb28271f25cef9e4ca0c4c31e1c02e4d9c418781cb631ce99e438dbf16e49f,metro_city,ge26,ge31,dong,199,7,95,67,29,1,35.0,부산광역시,수영구,남천동,,남천동
apartment,56c6829206afbbd534e5b0f13b08fd81564c642f0cd2b6fcfae8eabfc538d2fa,metro_city,m16_25,le20,dong,167,16,47,53,49,2,17.0,대구광역시,북구,동천동,,동천동
apartment,56c92cbd2b2566ca82e8db0028e9e46360bb9d7b5252e11ba2863573aa68fb0c,other_urban,le15,le20,dong,208,14,47,75,59,13,15.0,전북특별자치도,전주시,완산구,평화동1가,평화동1가
apartment,56caee305c4bdab8c86ecd9cf41647fb4b139eedb7b233a8edfb877363eea4e9,metro_city,m16_25,m21_30,dong,175,5,36,77,54,3,25.0,부산광역시,해운대구,반여동,,반여동
apartment,56d2088d8d1842b5a51ef9c0d4674c99501ea8b40cbcbf30085354b0929bd2f9,other_urban,le15,le20,dong,153,15,30,67,33,8,15.0,전북특별자치도,전주시,덕진구,인후동1가,인후동1가
apartment,56d507a9859bfae95dc2384468d8e9505c7d662ed0fac1e21905fd455f08127c,metro,m16_25,le20,dong,269,12,86,132,37,2,20.0,경기도,고양시,일산서구,일산동,일산동
apartment,56e97f9acd895866b7ee74b8af943bcbc77b147b2d773f66af7ef603a20c654a,metro_city,le15,le20,dong,177,13,33,71,50,10,15.0,부산광역시,북구,구포동,,구포동
apartment,56fc3917e5233d963ece6d253cbd64ca5c3850fa95ea5849f905ecfc621f56b5,nonurban,le15,le20,myeon,586,33,119,240,162,32,15.0,경상남도,진주시,금산면,,금산면
apartment,56fece1a8f0460b203903de486b64d03549d44a6923ab090f36e004da5b6ffa7,metro,m16_25,m21_30,dong,73,6,11,30,22,4,23.0,서울특별시,동작구,대방동,,대방동
apartment,56ffcaf069734da5469577915455535fea867af45f0f90e766fd8667cac088d3,other_urban,le15,le20,dong,85,12,17,27,25,4,15.0,전남광주통합특별시,광산구,산월동,,산월동
apartment,5717f39559d2f45098c1d343eaf35a95258e853e1e11c672082f032578f18900,metro,m16_25,le20,eup,144,5,31,75,31,2,20.0,경기도,파주시,조리읍,,조리읍
apartment,571920418e6dacae4c6667798c1d9f6d7dd52f611c543a5e4547792ea61756b7,nonurban,le15,le20,myeon,107,24,0,33,21,29,5.0,충청남도,아산시,둔포면,,둔포면
apartment,572237c4943a03060e3173104a3855226c1dd2e93fecd91943086eae5a058367,metro,m16_25,le20,eup,348,19,79,133,91,26,17.0,경기도,여주시,가남읍,,가남읍
apartment,572d91ca65aaa030af632b4184cdc82d804a2d7792a8e10da790bc3bc82d60fb,nonurban,m16_25,le20,myeon,154,9,43,78,23,1,18.0,충청남도,계룡시,두마면,,두마면
apartment,572de4b6ffa0c3de6e84ec8778cd4f9f507b9ac047421fe623d181f51e5b1033,metro_city,m16_25,m21_30,dong,141,9,30,61,39,2,22.0,대구광역시,수성구,만촌동,,만촌동
apartment,5731313918f131aa8ba26ce0a02d13096171346d8656cb4dbc14c6ad5e8a7127,metro_city,m16_25,m21_30,dong,95,5,27,32,26,5,24.0,부산광역시,사하구,감천동,,감천동
apartment,573327bccd8ac78a4610daf2be3a469dcf9767475d3c5243d3181dc19731eb50,metro,le15,le20,dong,76,5,16,38,14,3,15.0,서울특별시,도봉구,방학동,,방학동
apartment,5745af54fbb04eca59e81be16c3b3f2c1f4ec05b643c9e6f37251e2d038a8b4b,other_urban,le15,le20,dong,80,6,29,21,23,1,14.0,전남광주통합특별시,서구,농성동,,농성동
apartment,574604a2c0f9215ba24dfa7ae523a8f98b286b2923c4a10e77620929fd276fda,other_urban,m16_25,le20,dong,130,6,42,55,26,1,20.0,전남광주통합특별시,순천시,연향동,,연향동
apartment,5748a937052fcfac2c2b59e8a82589298994f668377b1c2419feca59f24ff8ef,other_urban,m16_25,m21_30,dong,263,6,76,102,75,4,24.0,전남광주통합특별시,동구,산수동,,산수동
apartment,57497ff426abb9ccddb534f2823c980f6d19cd888adcffd4e9fdb7f9737c1a2b,other_urban,m16_25,le20,dong,104,7,30,40,24,3,17.0,전남광주통합특별시,순천시,조례동,,조례동
apartment,574e4565342be02c4548d00b71dbead959e50c402a6257ea4c7bb372eeffdaba,metro,m16_25,le20,dong,133,10,29,67,26,1,19.0,경기도,고양시,덕양구,화정동,화정동
apartment,574fc62cd7c4901a4dd078735ebbae5c4a34b0ea58ef2b3a2251d79db049811b,nonurban,le15,le20,myeon,82,6,15,39,17,5,15.0,충청남도,계룡시,엄사면,,엄사면
apartment,5757b771f237b3e53404fc83388ef792474614e3b663b65667cd4f9700b19ba6,metro,ge26,ge31,dong,452,10,110,216,112,4,32.0,경기도,고양시,일산동구,중산동,중산동
apartment,5779c9bdbce0b7456f3f44d88a3419c433e6efc3a4f2dcf7ab323c6fae598548,metro,m16_25,m21_30,dong,111,6,44,49,10,2,25.0,경기도,부천시,원미구,상동,상동
apartment,5789a56b051075d85b33e066202678dbec345f74170b1a63d18bb58eb0466f46,metro,le15,le20,dong,207,22,35,73,57,20,14.0,서울특별시,마포구,성산동,,성산동
apartment,5793af3bd44a5499c902420f1008587406ab8514cf7449616b608598486ae660,nonurban,le15,le20,eup,164,13,45,58,46,2,15.0,전남광주통합특별시,화순군,화순읍,,화순읍
apartment,57aa1be58df7dc1ca491bd88e1acde5501ddee63623ac46d5071a94759cf54ba,sejong,ge26,m21_30,dong,251,7,86,130,25,3,29.0,세종특별자치시,,새롬동,,새롬동
apartment,57b6dce4d12928da5e0f468c5d4dc6f56b09ce782b73530e81b6654b1b0999a2,metro,le15,le20,dong,80,15,0,23,16,26,5.0,인천광역시,연수구,청학동,,청학동
apartment,57c00345894a1110d600706c936597b0123d8314183167209fea2465045e216d,metro_city,le15,le20,dong,159,11,30,66,42,10,15.0,대전광역시,동구,판암동,,판암동
apartment,57c3edb33f705a2277523fccd6d57aa4dcd2777e958703c100aaff4859addcbb,nonurban,m16_25,le20,eup,204,6,38,91,64,5,18.0,충청북도,청주시,청원구,오창읍,오창읍
apartment,57c66ec131167eb82c0403e89f4d1c176c62b990cdeaa9f3b26a0e7b66add6cb,nonurban,le15,le20,eup,126,6,26,58,32,4,15.0,경상남도,창원시,마산회원구,내서읍,내서읍
apartment,57caa3c7d182ec42e94f3469a6d81870117bd501af6f9a981a87056801405ab7,metro,m16_25,le20,dong,273,7,73,111,68,14,20.0,경기도,군포시,금정동,,금정동
apartment,57dea7f8aef684d8e805b19dd7f7a5c53a599c6b2e283b9ccae789386a924280,metro,m16_25,m21_30,dong,139,5,44,62,25,3,21.0,인천광역시,계양구,작전동,,작전동
apartment,57f18aab7c6e76512755cd7d42769b988d7f8571018d545d6ad7b69e54dcc744,metro,m16_25,m21_30,dong,101,7,23,44,25,2,24.0,경기도,용인시,기흥구,공세동,공세동
apartment,57f8bc00d5ee0757d30a5e2151bd986d327b8f178024e9b47bf123e3a10afaae,metro,m16_25,m21_30,dong,175,9,54,69,40,3,24.0,경기도,평택시,비전동,,비전동
apartment,57fc0ae58e26bf98c1179989dc059ab545ea6e73ec9b07e25b08ffc880cdcf47,other_urban,m16_25,le20,dong,105,6,31,50,16,2,18.0,강원특별자치도,춘천시,칠전동,,칠전동
apartment,581eeaac8c9bc6a5e53ec4d2cb4f7e968e5359beca75856684ab6703bcb9acf3,other_urban,le15,le20,dong,96,8,14,41,28,5,15.0,경상남도,김해시,지내동,,지내동
apartment,582a345ffbcbdc3dde7a106c80514a755012c45b3c9e93be21e1f8c37155cb75,metro,m16_25,m21_30,dong,75,5,16,24,26,4,22.0,경기도,수원시,장안구,정자동,정자동
apartment,58367528d86f2e282e65213cec6f65bea5491fa4992214680f7d6eed08ea52ff,nonurban,m16_25,le20,myeon,50,5,12,21,11,1,19.0,강원특별자치도,평창군,대관령면,,대관령면
apartment,583e9b894548e8a6904749d2c41ae69b52376c72bae11c830e1eaee5177ac848,metro,m16_25,m21_30,dong,88,6,22,41,17,2,25.0,경기도,구리시,교문동,,교문동
apartment,583f21ef5f713f1a4c85865ef6654203dbbc281e085fea87f9e9f4f7322d2ba5,other_urban,m16_25,m21_30,dong,991,25,230,386,324,26,24.0,전남광주통합특별시,광양시,중동,,중동
apartment,5846a2f6e08b1508687ac1e58d90c90e9ce4a8f6c921a9df3743646f4dde378b,metro,m16_25,le20,dong,127,7,39,45,32,4,20.0,경기도,용인시,수지구,성복동,성복동
apartment,584c91b0850bcb1807b916d4deedf8e9a6d245d343755639797951a807360cdd,metro_city,m16_25,m21_30,dong,131,9,31,74,16,1,23.0,대전광역시,서구,복수동,,복수동
apartment,585f340b75f76b768d7fae684129c78c627067628e6984d30e02ce959a27517f,metro,ge26,m21_30,dong,324,6,70,151,89,8,29.0,인천광역시,미추홀구,주안동,,주안동
apartment,58615689c4d42f2a13861b14c26ed3b5d870dae4ccfef332afcd482635dcffdb,metro,le15,le20,dong,135,7,21,55,42,10,14.0,서울특별시,송파구,오금동,,오금동
apartment,58619a8d0ac412362d560fcf309d5c6dfc72315ef8e3eb03d545bc2fa3dabc24,other_urban,m16_25,le20,dong,105,6,32,34,29,4,20.0,경상남도,밀양시,삼문동,,삼문동
apartment,5876223f0b7d41a3208f1f747c81e5920dc3a7537f94778ab7042f3e3b7751b0,metro_city,m16_25,le20,dong,63,6,15,25,16,1,19.0,울산광역시,남구,옥동,,옥동
apartment,587b2595b8380cfb50b24a86d7300c9556cae415a3cdf34909ea06358e3c9f50,metro_city,m16_25,m21_30,dong,137,6,44,66,16,5,23.0,대구광역시,동구,각산동,,각산동
apartment,587beed04f07b4b18376cb97d0510e25650869ab2e8fd4e29e77f2a25923ba32,other_urban,le15,le20,dong,114,6,20,56,28,4,15.0,경상북도,구미시,구평동,,구평동
apartment,5881d1b4af6b8fa4a0abe3bb4f127878db6a2c212026d8c3d71a6df7f9b7d0ed,metro,le15,le20,dong,131,11,27,61,26,6,15.0,서울특별시,동대문구,청량리동,,청량리동
apartment,5883f902e90d64ea89cbb1612e7fc32e6d25dcb3115be28e5abc1c1f2d37524d,metro,m16_25,le20,dong,62,5,12,36,8,1,19.0,경기도,고양시,일산서구,일산동,일산동
apartment,588e74a3288e994b6f3b38034bc2329cb9ba37b368f249cce710d7f805303dd6,other_urban,m16_25,le20,dong,78,5,18,31,22,2,20.0,충청남도,아산시,방축동,,방축동
apartment,5896379e89a112c2ec45d5bc3c71cd16c94161e24550adf5689eeb51327ae43d,nonurban,ge26,m21_30,eup,176,6,54,93,21,2,29.0,경상남도,양산시,물금읍,,물금읍
apartment,58aa5be80b2a89d508544a86f7f70020b3dc54f57dab0ac53314a6c3d9822abd,metro_city,le15,le20,dong,378,17,66,164,105,26,15.0,대전광역시,서구,월평동,,월평동
apartment,58af0c07deda5e684e79e4bf5d01640811870f4f09d607e32dc7ee7d75b6871f,metro,le15,le20,dong,80,9,15,39,15,2,15.0,경기도,파주시,금촌동,,금촌동
apartment,58bd25a511bea22df12a8b62c4a619646cd9aad39d22b4a4fcf905b543081e3a,sejong,m16_25,le20,eup,184,5,45,72,50,12,20.0,세종특별자치시,,조치원읍,,조치원읍
apartment,58c45c11f6a47c0876fa77a501df2a8e8c681e68b68419eedc745fb5fdfa164b,metro_city,le15,le20,dong,68,8,14,30,8,8,13.0,울산광역시,북구,화봉동,,화봉동
apartment,58ea5f45b8b6ea655d535f4124e4f40a720f3f83db2d4081b37233ac4a246b29,other_urban,le15,le20,dong,136,14,0,64,34,24,6.0,경상북도,상주시,낙양동,,낙양동
apartment,58ff83787a1a442506a403ca5921252d515e7b728f6a99a23f114d3a63065744,metro,le15,le20,dong,125,21,28,40,32,4,15.0,경기도,동두천시,생연동,,생연동
apartment,5911e3a91630b003aee9c5bdbfe6b876980a49a81de9c6e85b5be85c6947218c,metro_city,ge26,m21_30,dong,338,7,100,164,66,1,29.0,부산광역시,강서구,명지동,,명지동
apartment,5916812bbe6938d6b02f9e8fe985ce0797994665fd7fdc1653a47724202eabb4,other_urban,le15,le20,dong,305,17,64,122,71,31,15.0,경상북도,안동시,옥동,,옥동
apartment,592026549cbd076d9f854d18f754a90ed192cb8f02076ed732cf01dcafde213f,metro_city,m16_25,m21_30,dong,188,7,38,88,50,5,23.0,대구광역시,동구,신천동,,신천동
apartment,5926780ca9e409124485c53c3416850346eb1527bd95669972427b9590603755,metro,m16_25,le20,dong,114,7,27,51,25,4,20.0,경기도,용인시,기흥구,언남동,언남동
apartment,59395b5f906ad0adf6c2fc7068fa672da2801169838c58b7ad7af6c347c894ed,other_urban,le15,le20,dong,55,14,0,19,9,13,5.0,강원특별자치도,강릉시,입암동,,입암동
apartment,593bb6ee29be0f437e9c4643125eb260b3c3fc2e9ee82754ce1508e4bdd8af8b,nonurban,m16_25,le20,eup,97,6,24,45,20,2,18.0,경상남도,함양군,함양읍,,함양읍
apartment,59429f612f1920ba2c03750898df95dbe5fdc2cd577d11d258fbee8bbccb599e,other_urban,le15,le20,dong,131,8,30,57,31,5,15.0,경상남도,통영시,무전동,,무전동
apartment,5954bebfedd0fa5ffc8505cb04b218ba55aa587def0d428957a735fc20991a94,metro,m16_25,m21_30,dong,311,16,84,147,63,1,25.0,인천광역시,제물포구,신흥동3가,,신흥동3가
apartment,5956447571718b32752fdfb8f44dada88e7d00b059f58b927e7e656377e13be4,metro,m16_25,le20,dong,91,6,17,57,10,1,16.0,경기도,수원시,권선구,금곡동,금곡동
apartment,59583d2cbe0f49f89a0bb2ee26fb8a2a2805dd941e8ed2073d61585794313143,other_urban,le15,le20,dong,85,7,21,37,14,6,15.0,전남광주통합특별시,북구,문흥동,,문흥동
apartment,595973b26315ce810869b2c972611f7d59906e209cd9932fd3b5c6070347c081,metro,le15,le20,dong,218,6,45,90,60,17,15.0,인천광역시,검단구,금곡동,,금곡동
apartment,59603c5386d3d1bcf6a2749f1d7d2459bd68a856a70ad77fc292d06830e15546,metro,ge26,m21_30,dong,403,5,100,196,96,6,29.0,경기도,남양주시,다산동,,다산동
apartment,5963da00aee5047141d1f583deb1fc70ac4a06ba8429066e130f4bb4dc491942,metro,le15,le20,dong,94,5,24,46,17,2,15.0,서울특별시,중랑구,면목동,,면목동
apartment,596408ca7793aff9b91dabca6a294eb446c5f80413fc0aac68df7342d0ef1729,metro_city,le15,le20,eup,90,5,16,37,29,3,15.0,울산광역시,울주군,언양읍,,언양읍
apartment,596832c25eeac6ef3759ca6039d45bf091147b174f469477393a9c253319cc8c,other_urban,le15,le20,dong,80,13,11,21,22,13,7.0,제주특별자치도,제주시,화북일동,,화북일동
apartment,5978cb06c0d868da51b76f075d25f988a284aaa57a44285517279b472aa4f407,nonurban,m16_25,m21_30,eup,199,5,53,106,34,1,25.0,경상북도,구미시,산동읍,,산동읍
apartment,597f078171f067a79935bd7ecb2e3863069b2800fd1ad20dea9e099df34b646f,other_urban,m16_25,le20,dong,89,6,14,49,18,2,19.0,전남광주통합특별시,순천시,조례동,,조례동
apartment,5984d4507c7ff30a45b337e92d3a83faa54c1a00ddd617e57b1e8562b4a8d3e4,metro,m16_25,m21_30,dong,174,8,62,68,32,4,21.0,경기도,성남시,분당구,구미동,구미동
apartment,59863f58e59114837ed05e190de323996d156f379bd7dd8886c8cd5cdbd01e73,metro,le15,le20,dong,71,5,17,28,20,1,15.0,서울특별시,도봉구,쌍문동,,쌍문동
apartment,59871a25acc763605342e4076fcb424034c18bf40e333a6fbba00de918535f12,other_urban,m16_25,le20,dong,114,6,30,59,16,3,19.0,전남광주통합특별시,서구,금호동,,금호동
apartment,5992b5561f3d0a72f15ca3c6538fa3891eb547b8855c93eaf6f98841e838b44f,other_urban,le15,le20,dong,123,6,21,45,40,11,15.0,전남광주통합특별시,광양시,중동,,중동
apartment,5994fa961f48a0e79d5183fd8af6699167c1e99fcf652419e897a9a1dd65fac2,metro,ge26,ge31,dong,491,12,149,226,101,3,33.0,인천광역시,연수구,송도동,,송도동
apartment,59982497ae33c52e9cb763f6de6b62f9a2b77185c2eb8f5580c425634638a2c6,nonurban,le15,le20,myeon,80,15,0,44,9,12,6.0,충청남도,서산시,음암면,,음암면
apartment,59992dfbf989826f0044db0676fe6382dd848ff5c9950d279e2939bf484043a4,other_urban,le15,le20,dong,225,14,44,87,57,23,15.0,충청남도,아산시,용화동,,용화동
apartment,59a7336c72006d6662d2b63a609cafc9afd604cf9467c3c909057936a0c98583,other_urban,m16_25,le20,dong,394,24,103,168,74,25,20.0,전북특별자치도,전주시,완산구,평화동2가,평화동2가
apartment,59a8fae5f9d57d9dfd95549626e3f556bea5854a8b2c6c3f6cac98519d628daa,metro,le15,le20,eup,101,5,22,35,27,12,15.0,경기도,용인시,처인구,이동읍,이동읍
apartment,59abc31e77bf0b25cb1a96e75b850e788012991b3bcca851906f8334c7673c58,other_urban,le15,le20,dong,50,9,0,16,9,16,5.0,전북특별자치도,전주시,완산구,삼천동1가,삼천동1가
apartment,59b430d57181ffc8465e0bcc3f14ba8af27f38e733f6f6926aae0239138a5a80,nonurban,le15,le20,myeon,75,6,11,34,16,8,12.0,충청북도,청주시,흥덕구,옥산면,옥산면
