sido_code,sido_name,sigungu_code,sigungu_name,land_category,region_type,n,area_p10,area_p50,area_p75,area_p90,p90_p50,n_ge_300,n_ge_500,n_ge_1000,n_ge_3000,n_ge_5000,n_dongs,dong_n_median,eligible,gate_reasons,n_tier,b_preview
44,충청남도,44770,서천군,대,gun,1218,39.0,267.05,448.25,660.3,2.4726,534,235,36,1,0,13,93.0,True,[],better,B_ok
44,충청남도,44770,서천군,전,gun,2270,131.9,598.0,1068.75,1600.5,2.6764,1668,1280,635,34,9,13,150.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44790,청양군,답,gun,2796,262.5,1588.5,2507.725,3370.0,2.1215,2484,2341,1947,414,43,10,276.5,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44790,청양군,대,gun,536,62.5,350.8,559.75,769.0,2.1921,317,162,22,2,0,10,44.5,True,[],better,B_ok
44,충청남도,44790,청양군,전,gun,1957,139.0,713.0,1287.0,2034.2,2.853,1550,1251,704,63,10,10,209.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44800,홍성군,답,gun,4068,456.7,1753.0,2680.0,3483.9,1.9874,3768,3615,3098,680,150,11,401.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44800,홍성군,대,gun,1025,49.4,271.0,483.0,765.8,2.8258,475,237,51,4,3,11,72.0,True,[],better,B_ok
44,충청남도,44800,홍성군,전,gun,3309,115.0,661.0,1237.0,2036.0,3.0802,2518,2017,1106,130,38,11,283.0,True,[],better,B_ok
44,충청남도,44810,예산군,답,gun,5505,310.0,1707.6,2838.2,3883.2,2.2741,4964,4678,3896,1086,179,12,429.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44810,예산군,대,gun,1338,43.7,268.4,483.0,760.8,2.8346,602,320,78,7,3,12,83.0,True,[],better,B_ok
44,충청남도,44810,예산군,전,gun,3729,96.0,573.0,1150.0,1978.0,3.452,2546,2029,1104,145,45,12,309.5,True,[],better,B_ok
44,충청남도,44825,태안군,답,gun,3748,339.7,1851.2,3129.25,4767.77,2.5755,3416,3240,2748,1007,312,8,489.0,False,['p90_p50<3.0'],better,B_ok
44,충청남도,44825,태안군,대,gun,1047,61.0,298.0,454.0,702.6,2.3577,518,221,46,16,11,8,128.5,True,[],better,B_ok
44,충청남도,44825,태안군,전,gun,3701,109.0,622.0,1194.0,2117.0,3.4035,2697,2109,1158,195,39,8,486.5,True,[],better,B_ok
47,경상북도,47111,포항시 남구,답,urban_rural,1546,119.0,887.5,1520.0,2091.0,2.3561,1239,1058,697,33,5,14,45.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47111,포항시 남구,대,urban_rural,1143,18.0,168.3,303.55,476.0,2.8283,294,98,24,2,1,20,30.5,True,[],better,B_ok
47,경상북도,47111,포항시 남구,전,urban_rural,1055,62.4,446.0,1020.0,1874.6,4.2031,682,483,271,23,5,15,27.0,True,[],better,B_ok
47,경상북도,47113,포항시 북구,답,urban_rural,3992,216.2,1374.5,2031.25,2944.6,2.1423,3501,3213,2554,333,48,17,18.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47113,포항시 북구,대,urban_rural,1652,17.0,212.0,357.25,541.89,2.5561,552,207,38,11,7,30,15.0,True,[],better,B_ok
47,경상북도,47113,포항시 북구,전,urban_rural,1987,110.2,665.0,1308.5,2254.4,3.3901,1469,1189,710,114,43,18,18.0,True,[],better,B_ok
47,경상북도,47130,경주시,답,urban_rural,8441,163.0,1096.0,1953.0,2608.0,2.3796,7065,6266,4548,538,73,47,63.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47130,경주시,대,urban_rural,2061,19.0,228.0,390.0,591.8,2.5956,781,303,49,3,1,54,17.5,True,[],better,B_ok
47,경상북도,47130,경주시,전,urban_rural,4091,76.0,514.0,1031.0,1881.0,3.6595,2757,2090,1066,140,42,51,24.0,True,[],better,B_ok
47,경상북도,47150,김천시,답,urban_rural,5038,185.0,1302.0,2003.0,2786.3,2.14,4262,3872,2986,386,42,29,117.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47150,김천시,대,urban_rural,1266,36.0,264.0,423.0,602.15,2.2809,519,215,36,6,3,34,34.0,False,['p90_p50<2.5'],better,B_ok
47,경상북도,47150,김천시,전,urban_rural,2888,145.0,840.0,1481.0,2205.0,2.625,2245,1883,1251,117,20,31,54.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47170,안동시,답,urban_rural,3948,298.7,1340.3,2139.0,3075.2,2.2944,3552,3261,2481,434,70,30,25.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47170,안동시,대,urban_rural,1458,39.7,294.25,489.5,798.8,2.7147,715,347,96,14,2,53,10.0,True,[],better,B_ok
47,경상북도,47170,안동시,전,urban_rural,4542,204.1,1190.0,2241.0,3446.1,2.8959,3854,3397,2532,657,147,35,33.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47190,구미시,답,urban_rural,3411,165.0,1385.0,2182.0,3139.0,2.2664,2867,2653,2158,411,60,36,15.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47190,구미시,대,urban_rural,1223,27.0,266.0,400.55,604.6,2.2729,524,182,37,6,3,35,13.0,False,['p90_p50<2.5'],better,B_ok
47,경상북도,47190,구미시,전,urban_rural,1533,100.4,802.0,1452.0,2126.8,2.6519,1184,998,636,70,16,36,9.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47210,영주시,답,urban_rural,2926,286.5,1765.35,2862.75,4035.2,2.2858,2618,2471,2058,652,141,22,45.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47210,영주시,대,urban_rural,885,43.0,307.0,501.0,759.44,2.4737,451,223,45,2,1,23,38.0,False,['p90_p50<2.5'],better,B_ok
47,경상북도,47210,영주시,전,urban_rural,3115,203.46,1220.0,2456.0,3965.8,3.2507,2650,2362,1791,575,164,22,63.0,True,[],better,B_ok
47,경상북도,47230,영천시,답,urban_rural,5000,231.0,1007.0,1617.75,2053.0,2.0387,4366,3863,2523,136,22,35,31.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47230,영천시,대,urban_rural,1042,34.0,223.5,360.0,518.6,2.3204,361,116,13,1,0,39,9.0,False,['p90_p50<2.5'],better,B_ok
47,경상북도,47230,영천시,전,urban_rural,2706,129.0,635.5,1192.25,1983.0,3.1204,1998,1598,889,89,23,39,15.0,True,[],better,B_ok
47,경상북도,47250,상주시,답,urban_rural,7029,325.8,1669.0,2603.5,3600.18,2.1571,6380,6030,4990,1229,192,51,47.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47250,상주시,대,urban_rural,1425,37.8,304.0,483.0,694.0,2.2829,719,316,41,2,2,54,14.0,False,['p90_p50<2.5'],better,B_ok
47,경상북도,47250,상주시,전,urban_rural,3627,182.0,978.0,1708.5,2560.4,2.618,2981,2586,1776,241,47,50,18.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47280,문경시,답,urban_rural,2731,277.0,1560.0,2296.0,3074.0,1.9705,2436,2295,1889,318,34,20,45.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47280,문경시,대,urban_rural,1063,30.0,274.0,484.5,736.24,2.687,494,247,57,10,6,20,49.0,True,[],better,B_ok
47,경상북도,47280,문경시,전,urban_rural,2062,151.0,968.0,1926.25,3081.0,3.1829,1678,1443,1004,222,61,19,31.0,True,[],better,B_ok
47,경상북도,47290,경산시,답,urban_rural,2275,136.4,850.0,1514.0,2024.6,2.3819,1838,1583,987,41,2,29,10.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47290,경산시,대,urban_rural,712,13.0,186.0,321.475,573.9,3.0855,199,88,25,10,6,33,11.0,True,[],better,B_ok
47,경상북도,47290,경산시,전,urban_rural,1229,55.8,469.0,1000.0,1680.8,3.5838,766,576,308,39,13,30,9.0,True,[],better,B_ok
47,경상북도,47730,의성군,답,gun,5168,291.0,1230.0,2007.0,3032.0,2.465,4637,4276,3085,538,97,18,271.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47730,의성군,대,gun,1136,40.0,248.0,384.55,549.5,2.2157,450,149,24,0,0,18,57.0,True,[],better,B_ok
47,경상북도,47730,의성군,전,gun,3276,165.0,929.0,1719.0,2593.0,2.7912,2641,2295,1542,229,58,18,209.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47750,청송군,답,gun,2196,221.0,1116.5,1795.0,2616.5,2.3435,1908,1719,1215,161,15,8,239.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47750,청송군,대,gun,639,33.8,273.0,416.65,579.0,2.1209,288,92,12,0,0,8,74.5,True,[],better,B_ok
47,경상북도,47750,청송군,전,gun,2404,201.0,1346.5,2579.75,3890.7,2.8895,2036,1798,1416,453,128,8,259.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47760,영양군,답,gun,1113,254.8,1246.0,1983.0,2887.4,2.3173,987,890,685,76,3,6,159.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47760,영양군,대,gun,372,90.2,326.5,466.0,682.5,2.0904,206,75,12,3,0,6,65.0,True,[],better,B_ok
47,경상북도,47760,영양군,전,gun,1963,175.0,1145.0,2412.5,4186.6,3.6564,1642,1437,1061,365,116,6,317.5,True,[],better,B_ok
47,경상북도,47770,영덕군,답,gun,2306,255.0,1334.0,2253.275,3084.8,2.3124,2043,1846,1450,264,38,9,224.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47770,영덕군,대,gun,837,30.0,215.0,347.0,519.8,2.4177,274,89,19,2,0,9,88.0,True,[],better,B_ok
47,경상북도,47770,영덕군,전,gun,1523,132.0,803.0,1637.0,2801.6,3.4889,1184,973,633,133,18,9,142.0,True,[],better,B_ok
47,경상북도,47820,청도군,답,gun,3978,153.7,747.0,1292.25,2022.05,2.7069,3216,2695,1513,115,6,9,445.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47820,청도군,대,gun,801,18.0,182.0,337.0,502.0,2.7582,239,81,7,1,0,9,90.0,True,[],better,B_ok
47,경상북도,47820,청도군,전,gun,2023,116.0,570.0,1016.5,1656.0,2.9053,1441,1118,527,49,17,9,200.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47830,고령군,답,gun,2487,255.0,1200.0,1998.5,2905.4,2.4212,2193,1997,1442,206,24,8,330.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47830,고령군,대,gun,494,27.58,198.5,359.75,545.7,2.7491,157,61,14,2,0,8,62.0,True,[],better,B_ok
47,경상북도,47830,고령군,전,gun,884,97.8,574.0,1102.25,1778.1,3.0977,633,496,257,26,9,8,99.5,True,[],better,B_ok
47,경상북도,47840,성주군,답,gun,4402,186.0,1355.0,2154.8,3016.0,2.2258,3715,3414,2665,477,53,10,471.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47840,성주군,대,gun,895,34.0,235.0,374.0,520.8,2.2162,332,105,10,1,1,10,81.0,True,[],better,B_ok
47,경상북도,47840,성주군,전,gun,1746,109.0,604.5,1220.0,1951.5,3.2283,1261,969,576,52,10,10,177.5,True,[],better,B_ok
47,경상북도,47850,칠곡군,답,gun,2113,89.0,800.0,1562.0,2227.4,2.7842,1599,1349,913,96,7,8,261.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47850,칠곡군,대,gun,699,19.8,237.7,401.0,631.74,2.6577,271,119,25,3,2,8,82.0,True,[],better,B_ok
47,경상북도,47850,칠곡군,전,gun,1216,63.5,502.0,1018.0,1759.5,3.505,789,609,317,35,8,8,152.0,True,[],better,B_ok
47,경상북도,47900,예천군,답,gun,3395,476.8,1789.0,2695.45,3669.6,2.0512,3187,3037,2593,634,103,12,293.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47900,예천군,대,gun,816,69.0,337.0,527.425,819.5,2.4318,459,229,44,2,0,12,65.5,True,[],better,B_ok
47,경상북도,47900,예천군,전,gun,2169,251.0,1359.0,2312.0,3417.0,2.5143,1908,1733,1334,310,63,12,169.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47920,봉화군,답,gun,1921,326.0,1589.0,2622.0,3848.0,2.4216,1743,1624,1311,357,79,10,168.0,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47920,봉화군,대,gun,644,35.0,277.0,491.0,745.2,2.6903,296,153,32,0,0,10,56.0,True,[],better,B_ok
47,경상북도,47920,봉화군,전,gun,3089,193.8,1233.0,2793.0,4711.0,3.8208,2571,2260,1728,701,269,10,323.0,True,[],better,B_ok
47,경상북도,47930,울진군,답,gun,2055,189.4,1030.0,1616.0,2416.6,2.3462,1764,1566,1064,93,11,10,224.5,False,['p90_p50<3.0'],better,B_ok
47,경상북도,47930,울진군,대,gun,588,26.0,205.0,371.0,602.04,2.9368,192,93,7,0,0,10,61.0,True,[],better,B_ok
47,경상북도,47930,울진군,전,gun,1806,116.0,605.0,1179.75,1884.0,3.114,1305,1023,556,46,18,10,183.0,True,[],better,B_ok
47,경상북도,47940,울릉군,답,gun,45,14.0,401.0,922.0,1695.2,4.2274,23,19,10,0,0,3,8.0,False,"['n<80', 'n_ge_1000<20']",exclude,B_skip
47,경상북도,47940,울릉군,대,gun,147,9.0,48.0,145.5,362.8,7.5583,17,11,2,1,0,3,59.0,False,['n_ge_500<15'],ok,B_skip
47,경상북도,47940,울릉군,전,gun,307,117.8,992.0,2672.5,7334.0,7.3931,229,184,149,70,39,3,83.0,True,[],better,B_skip
48,경상남도,48121,창원시 의창구,답,urban_rural,1764,180.0,1408.5,2462.05,3525.0,2.5027,1497,1356,1088,259,26,12,10.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48121,창원시 의창구,대,urban_rural,467,13.6,175.0,305.85,549.4,3.1394,121,56,20,6,2,16,7.0,True,[],better,B_skip
48,경상남도,48121,창원시 의창구,전,urban_rural,540,65.0,464.5,1009.0,1655.0,3.563,338,256,136,7,1,9,6.0,True,[],better,B_skip
48,경상남도,48123,창원시 성산구,답,urban_rural,53,30.2,350.0,875.0,1379.6,3.9417,27,23,9,1,1,9,5.0,False,"['n<100', 'n_ge_1000<20']",note,B_skip
48,경상남도,48123,창원시 성산구,대,urban_rural,65,14.4,249.5,270.8,1303.34,5.2238,14,9,7,1,0,16,3.5,False,"['n<100', 'n_ge_500<20']",note,B_skip
48,경상남도,48123,창원시 성산구,전,urban_rural,39,71.2,351.0,610.0,1033.8,2.9453,22,13,7,0,0,7,4.0,False,"['n<100', 'p90_p50<3.0', 'n_ge_1000<20']",exclude,B_skip
48,경상남도,48125,창원시 마산합포구,답,urban_rural,1259,96.8,660.0,1264.5,2000.0,3.0303,902,740,417,26,4,14,8.0,True,[],better,B_ok
48,경상남도,48125,창원시 마산합포구,대,urban_rural,667,10.0,99.0,254.55,428.0,4.3232,132,53,11,2,1,47,4.0,True,[],better,B_skip
48,경상남도,48125,창원시 마산합포구,전,urban_rural,572,60.0,354.0,727.0,1208.8,3.4147,322,219,87,2,1,13,10.0,True,[],better,B_ok
48,경상남도,48127,창원시 마산회원구,답,urban_rural,346,61.0,468.0,969.5,1466.0,3.1325,231,166,84,5,2,7,5.0,True,[],better,B_skip
48,경상남도,48127,창원시 마산회원구,대,urban_rural,457,9.6,74.4,145.0,290.06,3.8987,43,19,8,5,3,9,20.0,False,['n_ge_500<20'],better,B_ok
48,경상남도,48127,창원시 마산회원구,전,urban_rural,119,71.4,383.0,768.0,1158.0,3.0235,66,51,18,1,0,8,6.5,False,['n_ge_1000<20'],ok,B_skip
48,경상남도,48129,창원시 진해구,답,urban_rural,518,47.0,472.5,1041.75,1679.2,3.5539,318,252,150,13,2,25,14.0,True,[],better,B_ok
48,경상남도,48129,창원시 진해구,대,urban_rural,714,7.0,86.0,228.8,422.4,4.9116,105,60,19,5,2,42,6.0,True,[],better,B_skip
48,경상남도,48129,창원시 진해구,전,urban_rural,398,30.7,294.0,723.75,1167.0,3.9694,192,143,66,3,2,31,10.0,True,[],better,B_ok
48,경상남도,48170,진주시,답,urban_rural,4909,214.4,1203.0,2000.0,2965.0,2.4647,4275,3866,2877,452,21,33,59.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48170,진주시,대,urban_rural,1449,28.0,241.0,328.4,541.6,2.2473,450,162,48,7,4,44,21.5,False,['p90_p50<2.5'],better,B_ok
48,경상남도,48170,진주시,전,urban_rural,2566,127.5,608.0,1180.75,1851.5,3.0452,1842,1443,803,89,24,33,45.0,True,[],better,B_ok
48,경상남도,48220,통영시,답,urban_rural,977,93.0,519.0,1002.0,1618.2,3.1179,662,503,246,13,1,14,34.0,True,[],better,B_ok
48,경상남도,48220,통영시,대,urban_rural,663,14.0,116.0,241.5,417.22,3.5967,128,40,13,2,0,24,9.5,True,[],better,B_ok
48,경상남도,48220,통영시,전,urban_rural,1425,88.0,462.0,939.0,1568.2,3.3944,926,674,319,27,2,18,23.5,True,[],better,B_ok
48,경상남도,48240,사천시,답,urban_rural,2645,168.4,1174.0,1984.0,2848.96,2.4267,2233,2006,1496,213,21,27,26.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48240,사천시,대,urban_rural,880,20.0,182.0,362.25,592.6,3.256,285,123,36,5,3,33,11.0,True,[],better,B_ok
48,경상남도,48240,사천시,전,urban_rural,1472,79.0,423.0,863.0,1444.6,3.4151,914,651,305,27,5,33,14.0,True,[],better,B_ok
48,경상남도,48250,김해시,답,urban_rural,2733,43.0,645.0,1670.0,2867.84,4.4463,1841,1542,1073,199,15,39,23.0,True,[],better,B_ok
48,경상남도,48250,김해시,대,urban_rural,1513,16.0,233.7,351.2,549.48,2.3512,497,190,49,8,6,40,18.5,False,['p90_p50<2.5'],better,B_ok
48,경상남도,48250,김해시,전,urban_rural,1328,30.7,300.0,711.0,1292.6,4.3087,665,459,215,21,9,37,10.0,True,[],better,B_ok
48,경상남도,48270,밀양시,답,urban_rural,5305,152.4,1045.0,2112.0,3191.74,3.0543,4337,3831,2752,712,110,18,315.5,True,[],better,B_ok
48,경상남도,48270,밀양시,대,urban_rural,1627,21.0,186.0,338.5,569.08,3.0596,483,211,42,10,8,19,98.0,True,[],better,B_ok
48,경상남도,48270,밀양시,전,urban_rural,2598,76.7,483.0,918.5,1511.6,3.1296,1697,1254,577,39,11,19,113.0,True,[],better,B_ok
48,경상남도,48310,거제시,답,urban_rural,2716,65.5,557.0,1107.0,1891.0,3.395,1781,1445,767,60,5,21,48.0,True,[],better,B_ok
48,경상남도,48310,거제시,대,urban_rural,855,10.0,127.0,324.0,594.9,4.6843,232,116,26,0,0,22,33.0,True,[],better,B_ok
48,경상남도,48310,거제시,전,urban_rural,1696,52.0,377.0,784.0,1277.0,3.3873,973,687,288,21,5,22,16.0,True,[],better,B_ok
48,경상남도,48330,양산시,답,urban_rural,1968,42.7,396.0,938.25,1686.0,4.2576,1137,842,459,32,4,24,37.0,True,[],better,B_ok
48,경상남도,48330,양산시,대,urban_rural,871,16.0,211.4,340.3,612.0,2.895,268,125,46,6,4,26,13.5,True,[],better,B_ok
48,경상남도,48330,양산시,전,urban_rural,1165,29.4,233.0,577.0,1050.2,4.5073,529,356,132,9,3,24,18.0,True,[],better,B_ok
48,경상남도,48720,의령군,답,gun,2855,245.4,1127.0,2007.5,2978.64,2.643,2517,2254,1602,261,29,13,221.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48720,의령군,대,gun,738,34.4,230.0,377.0,526.0,2.287,272,88,6,0,0,13,53.0,True,[],better,B_ok
48,경상남도,48720,의령군,전,gun,1055,139.0,614.0,1176.0,1912.2,3.1143,766,610,343,19,4,13,82.0,True,[],better,B_ok
48,경상남도,48730,함안군,답,gun,3722,201.0,1217.0,2144.75,3299.45,2.7111,3201,2858,2120,512,64,10,321.5,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48730,함안군,대,gun,883,21.0,209.0,361.0,544.8,2.6067,299,112,19,0,0,10,72.0,True,[],better,B_ok
48,경상남도,48730,함안군,전,gun,1645,79.0,546.0,1181.0,1947.0,3.5659,1133,887,500,52,8,10,163.5,True,[],better,B_ok
48,경상남도,48740,창녕군,답,gun,5229,247.8,1281.0,2029.0,3005.28,2.346,4624,4245,3188,537,92,14,374.5,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48740,창녕군,대,gun,1079,27.0,203.0,336.0,547.2,2.6956,339,133,19,0,0,14,63.0,True,[],better,B_ok
48,경상남도,48740,창녕군,전,gun,2181,122.0,724.0,1332.0,2040.0,2.8177,1631,1347,839,87,16,14,129.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48820,고성군,답,gun,4533,206.4,1081.0,1929.0,2858.2,2.644,3900,3454,2443,317,25,14,292.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48820,고성군,대,gun,919,19.8,175.0,331.5,554.12,3.1664,265,123,21,2,0,14,51.0,True,[],better,B_ok
48,경상남도,48820,고성군,전,gun,1742,104.0,526.0,994.25,1533.7,2.9158,1205,903,431,22,8,14,100.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48840,남해군,답,gun,2638,103.94,687.0,1190.0,1884.34,2.7429,2028,1647,848,53,3,10,293.5,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48840,남해군,대,gun,905,18.0,142.0,281.0,482.92,3.4008,205,80,8,1,0,10,99.5,True,[],better,B_ok
48,경상남도,48840,남해군,전,gun,2037,73.0,462.0,800.0,1233.0,2.6688,1302,955,322,19,4,10,194.5,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48850,하동군,답,gun,3795,141.36,1170.0,2003.0,2848.36,2.4345,3106,2778,2150,292,32,13,239.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48850,하동군,대,gun,780,28.9,185.0,341.25,505.1,2.7303,235,80,12,0,0,13,63.0,True,[],better,B_ok
48,경상남도,48850,하동군,전,gun,1539,82.8,464.0,910.0,1444.4,3.1129,982,720,318,29,11,13,135.0,True,[],better,B_ok
48,경상남도,48860,산청군,답,gun,2912,175.2,1109.0,1926.0,2646.0,2.3859,2443,2155,1574,179,9,11,230.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48860,산청군,대,gun,771,24.0,201.0,380.0,550.9,2.7408,264,95,15,0,0,11,62.0,True,[],better,B_ok
48,경상남도,48860,산청군,전,gun,1264,109.0,545.0,967.5,1650.0,3.0275,888,682,303,51,12,11,113.0,True,[],better,B_ok
48,경상남도,48870,함양군,답,gun,2738,197.1,1233.45,1950.0,2646.3,2.1454,2347,2142,1652,181,11,11,220.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48870,함양군,대,gun,687,21.0,179.0,317.0,496.0,2.7709,186,68,12,1,1,11,48.0,True,[],better,B_ok
48,경상남도,48870,함양군,전,gun,1774,91.0,567.0,1074.0,1738.1,3.0654,1231,946,499,62,24,11,134.0,True,[],better,B_ok
48,경상남도,48880,거창군,답,gun,3878,203.4,1252.0,1956.075,2827.8,2.2586,3345,3052,2351,296,28,12,284.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48880,거창군,대,gun,895,32.0,225.0,340.1,486.0,2.16,297,87,11,0,0,12,61.5,True,[],better,B_ok
48,경상남도,48880,거창군,전,gun,2301,129.0,674.0,1294.0,2086.0,3.095,1726,1382,820,120,51,12,181.5,True,[],better,B_ok
48,경상남도,48890,합천군,답,gun,5299,248.0,1136.0,1890.5,2740.2,2.4121,4681,4172,2979,358,45,17,275.0,False,['p90_p50<3.0'],better,B_ok
48,경상남도,48890,합천군,대,gun,1045,34.4,190.0,304.0,450.0,2.3684,271,76,8,1,1,17,55.0,True,[],better,B_ok
48,경상남도,48890,합천군,전,gun,1968,121.0,612.0,1127.0,1752.0,2.8627,1432,1105,589,39,14,17,120.0,False,['p90_p50<3.0'],better,B_ok
50,제주특별자치도,50110,제주시,답,urban_rural,205,108.2,374.0,644.0,1097.2,2.9337,122,77,24,5,0,13,9.0,False,['p90_p50<3.0'],good,B_ok
50,제주특별자치도,50110,제주시,대,urban_rural,1671,23.0,245.0,404.65,598.0,2.4408,670,257,60,12,6,47,14.0,False,['p90_p50<2.5'],better,B_ok
50,제주특별자치도,50110,제주시,전,urban_rural,6700,119.9,850.0,1881.0,3177.0,3.7376,5403,4458,3029,763,199,42,31.0,True,[],better,B_ok
50,제주특별자치도,50130,서귀포시,답,urban_rural,183,152.6,612.0,1041.5,1888.0,3.085,139,105,48,9,1,17,6.0,True,[],good,B_skip
50,제주특별자치도,50130,서귀포시,대,urban_rural,956,21.0,259.35,443.45,751.85,2.899,403,194,57,6,4,26,17.0,True,[],better,B_ok
50,제주특별자치도,50130,서귀포시,전,urban_rural,3652,90.1,884.0,2183.5,3787.4,4.2844,2828,2322,1714,574,197,26,43.0,True,[],better,B_ok
51,강원특별자치도,51110,춘천시,답,urban_rural,2105,72.4,588.0,1409.0,2360.0,4.0136,1483,1155,728,116,16,18,109.5,True,[],better,B_ok
51,강원특별자치도,51110,춘천시,대,urban_rural,1435,20.52,208.0,385.5,614.0,2.9519,503,215,36,7,2,37,22.0,True,[],better,B_ok
51,강원특별자치도,51110,춘천시,전,urban_rural,4364,73.3,483.5,1055.5,2048.7,4.2372,2829,2111,1158,229,61,23,131.0,True,[],better,B_ok
51,강원특별자치도,51130,원주시,답,urban_rural,3565,111.08,991.0,1918.0,2796.88,2.8223,2792,2436,1757,259,25,22,95.5,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51130,원주시,대,urban_rural,1951,15.0,237.0,380.0,654.0,2.7595,769,301,77,19,13,27,58.0,True,[],better,B_ok
51,강원특별자치도,51130,원주시,전,urban_rural,4250,98.0,643.5,1329.0,2295.3,3.5669,3114,2465,1450,250,62,23,92.0,True,[],better,B_ok
51,강원특별자치도,51150,강릉시,답,urban_rural,2169,140.0,1101.0,1964.0,2863.6,2.6009,1801,1597,1171,160,22,38,20.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51150,강릉시,대,urban_rural,1363,20.0,212.0,401.5,652.6,3.0783,515,248,49,3,1,45,11.0,True,[],better,B_ok
51,강원특별자치도,51150,강릉시,전,urban_rural,3099,76.8,615.0,1309.0,2504.6,4.0725,2216,1764,1011,225,91,39,25.0,True,[],better,B_ok
51,강원특별자치도,51170,동해시,답,prov_city,193,47.0,724.0,1326.0,2217.4,3.0627,130,104,70,6,0,27,5.0,True,[],good,B_skip
51,강원특별자치도,51170,동해시,대,prov_city,606,23.0,165.0,307.3,518.85,3.1445,160,64,7,0,0,30,12.5,True,[],better,B_ok
51,강원특별자치도,51170,동해시,전,prov_city,572,42.2,409.0,945.25,1586.1,3.878,339,242,125,7,2,34,12.5,True,[],better,B_ok
51,강원특별자치도,51190,태백시,답,prov_city,4,38.7,132.5,541.5,1195.8,9.0249,1,1,1,0,0,2,2.0,False,"['n<100', 'n_ge_1000<20']",exclude,B_skip
51,강원특별자치도,51190,태백시,대,prov_city,259,19.0,117.0,271.5,585.2,5.0017,61,31,12,3,0,16,5.0,True,[],good,B_skip
51,강원특별자치도,51190,태백시,전,prov_city,380,110.0,810.0,2150.875,4445.4,5.4881,287,236,173,69,33,17,12.0,True,[],better,B_ok
51,강원특별자치도,51210,속초시,답,prov_city,189,92.0,592.0,1189.0,2061.2,3.4818,136,99,59,11,4,8,14.5,True,[],good,B_ok
51,강원특별자치도,51210,속초시,대,prov_city,531,7.0,67.5,162.0,345.0,5.1111,62,31,8,1,0,13,50.0,True,[],better,B_ok
51,강원특별자치도,51210,속초시,전,prov_city,295,46.0,357.0,915.5,1548.2,4.3367,174,119,65,7,3,11,19.0,True,[],good,B_ok
51,강원특별자치도,51230,삼척시,답,urban_rural,596,150.5,757.5,1331.275,1978.5,2.6119,477,384,229,19,2,12,18.5,False,['p90_p50<3.0'],better,B_ok
