법정동코드,기준연월,시도명,시군구명,읍면동명,리명,계
2611010500,2026-03-31,부산광역시,중구,중앙동2가,,426
2611010600,2026-03-31,부산광역시,중구,중앙동3가,,88
2611010700,2026-03-31,부산광역시,중구,중앙동4가,,1247
2611010800,2026-03-31,부산광역시,중구,중앙동5가,,588
2611010900,2026-03-31,부산광역시,중구,중앙동6가,,47
2611011100,2026-03-31,부산광역시,중구,동광동1가,,124
2611011200,2026-03-31,부산광역시,중구,동광동2가,,68
2611011300,2026-03-31,부산광역시,중구,동광동3가,,112
2611011400,2026-03-31,부산광역시,중구,동광동4가,,92
2611011500,2026-03-31,부산광역시,중구,동광동5가,,1867
2611011600,2026-03-31,부산광역시,중구,대청동1가,,965
2611011700,2026-03-31,부산광역시,중구,대청동2가,,478
2611011800,2026-03-31,부산광역시,중구,대청동3가,,151
2611011900,2026-03-31,부산광역시,중구,대청동4가,,3875
2611012000,2026-03-31,부산광역시,중구,보수동1가,,5344
2611012100,2026-03-31,부산광역시,중구,보수동2가,,2244
2611012200,2026-03-31,부산광역시,중구,보수동3가,,2174
2611012300,2026-03-31,부산광역시,중구,부평동1가,,627
2611012400,2026-03-31,부산광역시,중구,부평동2가,,952
2611012500,2026-03-31,부산광역시,중구,부평동3가,,622
2611012600,2026-03-31,부산광역시,중구,부평동4가,,1737
2611012700,2026-03-31,부산광역시,중구,신창동1가,,350
2611012800,2026-03-31,부산광역시,중구,신창동2가,,170
2611012900,2026-03-31,부산광역시,중구,신창동3가,,67
2611013000,2026-03-31,부산광역시,중구,신창동4가,,73
2611013100,2026-03-31,부산광역시,중구,창선동1가,,25
2611013200,2026-03-31,부산광역시,중구,창선동2가,,68
2611013300,2026-03-31,부산광역시,중구,광복동1가,,43
2611013400,2026-03-31,부산광역시,중구,광복동2가,,25
2611013500,2026-03-31,부산광역시,중구,광복동3가,,23
2611013600,2026-03-31,부산광역시,중구,남포동1가,,60
2611013700,2026-03-31,부산광역시,중구,남포동2가,,53
2611013800,2026-03-31,부산광역시,중구,남포동3가,,8
2611013900,2026-03-31,부산광역시,중구,남포동4가,,182
2611014000,2026-03-31,부산광역시,중구,남포동5가,,173
2611014100,2026-03-31,부산광역시,중구,남포동6가,,271
2614010100,2026-03-31,부산광역시,서구,동대신동1가,,4997
2614010200,2026-03-31,부산광역시,서구,동대신동2가,,6215
2614010300,2026-03-31,부산광역시,서구,동대신동3가,,6926
2614010400,2026-03-31,부산광역시,서구,서대신동1가,,5371
2614010500,2026-03-31,부산광역시,서구,서대신동2가,,9030
2614010600,2026-03-31,부산광역시,서구,서대신동3가,,14011
2614010700,2026-03-31,부산광역시,서구,부용동1가,,1628
2614010800,2026-03-31,부산광역시,서구,부용동2가,,1146
2614010900,2026-03-31,부산광역시,서구,부민동1가,,1272
2614011000,2026-03-31,부산광역시,서구,부민동2가,,292
2614011100,2026-03-31,부산광역시,서구,부민동3가,,2966
2614011200,2026-03-31,부산광역시,서구,토성동1가,,2635
2614011300,2026-03-31,부산광역시,서구,토성동2가,,921
2614011400,2026-03-31,부산광역시,서구,토성동3가,,559
2614011500,2026-03-31,부산광역시,서구,아미동1가,,250
2614011600,2026-03-31,부산광역시,서구,아미동2가,,5777
2614011700,2026-03-31,부산광역시,서구,토성동4가,,304
2614011800,2026-03-31,부산광역시,서구,토성동5가,,1792
2614011900,2026-03-31,부산광역시,서구,초장동,,3497
2614012000,2026-03-31,부산광역시,서구,충무동1가,,1349
2614012100,2026-03-31,부산광역시,서구,충무동2가,,1066
2614012200,2026-03-31,부산광역시,서구,충무동3가,,586
2614012300,2026-03-31,부산광역시,서구,남부민동,,11411
2614012400,2026-03-31,부산광역시,서구,암남동,,17451
2617010100,2026-03-31,부산광역시,동구,초량동,,27432
2617010200,2026-03-31,부산광역시,동구,수정동,,20193
2617010300,2026-03-31,부산광역시,동구,좌천동,,12588
2617010400,2026-03-31,부산광역시,동구,범일동,,23317
2620010100,2026-03-31,부산광역시,영도구,대교동1가,,1144
2620010200,2026-03-31,부산광역시,영도구,대교동2가,,1335
2620010300,2026-03-31,부산광역시,영도구,대평동1가,,1615
2620010400,2026-03-31,부산광역시,영도구,대평동2가,,277
2620010500,2026-03-31,부산광역시,영도구,남항동1가,,2862
2620010600,2026-03-31,부산광역시,영도구,남항동2가,,970
2620010700,2026-03-31,부산광역시,영도구,남항동3가,,1566
2620010800,2026-03-31,부산광역시,영도구,영선동1가,,1111
2620010900,2026-03-31,부산광역시,영도구,영선동2가,,2403
2620011000,2026-03-31,부산광역시,영도구,영선동3가,,1495
2620011100,2026-03-31,부산광역시,영도구,영선동4가,,5494
2620011200,2026-03-31,부산광역시,영도구,신선동1가,,1630
2620011300,2026-03-31,부산광역시,영도구,신선동2가,,3076
2620011400,2026-03-31,부산광역시,영도구,신선동3가,,1677
2620011500,2026-03-31,부산광역시,영도구,봉래동1가,,1342
2620011600,2026-03-31,부산광역시,영도구,봉래동2가,,3295
2620011700,2026-03-31,부산광역시,영도구,봉래동3가,,1713
2620011800,2026-03-31,부산광역시,영도구,봉래동4가,,4777
2620011900,2026-03-31,부산광역시,영도구,봉래동5가,,2215
2620012000,2026-03-31,부산광역시,영도구,청학동,,20578
2620012100,2026-03-31,부산광역시,영도구,동삼동,,40158
2623010100,2026-03-31,부산광역시,부산진구,양정동,,39613
2623010200,2026-03-31,부산광역시,부산진구,전포동,,43210
2623010300,2026-03-31,부산광역시,부산진구,부전동,,22155
2623010400,2026-03-31,부산광역시,부산진구,범천동,,33869
2623010500,2026-03-31,부산광역시,부산진구,범전동,,4295
2623010600,2026-03-31,부산광역시,부산진구,연지동,,25344
2623010700,2026-03-31,부산광역시,부산진구,초읍동,,21416
2623010800,2026-03-31,부산광역시,부산진구,부암동,,47565
2623010900,2026-03-31,부산광역시,부산진구,당감동,,41250
2623011000,2026-03-31,부산광역시,부산진구,가야동,,33456
2623011100,2026-03-31,부산광역시,부산진구,개금동,,53121
2626010100,2026-03-31,부산광역시,동래구,명장동,,25975
2626010200,2026-03-31,부산광역시,동래구,안락동,,38257
2626010300,2026-03-31,부산광역시,동래구,칠산동,,2661
2626010400,2026-03-31,부산광역시,동래구,낙민동,,19461
2626010500,2026-03-31,부산광역시,동래구,복천동,,5161
2626010600,2026-03-31,부산광역시,동래구,수안동,,9854
2626010700,2026-03-31,부산광역시,동래구,명륜동,,25034
2626010800,2026-03-31,부산광역시,동래구,온천동,,93357
2626010900,2026-03-31,부산광역시,동래구,사직동,,52395
2629010600,2026-03-31,부산광역시,남구,대연동,,96557
2629010700,2026-03-31,부산광역시,남구,용호동,,78149
2629010800,2026-03-31,부산광역시,남구,용당동,,7454
2629010900,2026-03-31,부산광역시,남구,문현동,,42390
2629011000,2026-03-31,부산광역시,남구,우암동,,15817
2629011100,2026-03-31,부산광역시,남구,감만동,,13401
2632010100,2026-03-31,부산광역시,북구,금곡동,,33718
2632010200,2026-03-31,부산광역시,북구,화명동,,82802
2632010300,2026-03-31,부산광역시,북구,만덕동,,57781
2632010400,2026-03-31,부산광역시,북구,덕천동,,33602
2632010500,2026-03-31,부산광역시,북구,구포동,,53654
2635010100,2026-03-31,부산광역시,해운대구,반송동,,30897
2635010200,2026-03-31,부산광역시,해운대구,석대동,,246
2635010300,2026-03-31,부산광역시,해운대구,반여동,,66866
2635010400,2026-03-31,부산광역시,해운대구,재송동,,57341
2635010500,2026-03-31,부산광역시,해운대구,우동,,81483
2635010600,2026-03-31,부산광역시,해운대구,중동,,42482
2635010700,2026-03-31,부산광역시,해운대구,좌동,,83183
2635010800,2026-03-31,부산광역시,해운대구,송정동,,8972
2638010100,2026-03-31,부산광역시,사하구,괴정동,,54593
2638010200,2026-03-31,부산광역시,사하구,당리동,,23046
2638010300,2026-03-31,부산광역시,사하구,하단동,,45639
2638010400,2026-03-31,부산광역시,사하구,신평동,,31238
2638010500,2026-03-31,부산광역시,사하구,장림동,,37837
2638010600,2026-03-31,부산광역시,사하구,다대동,,58821
2638010700,2026-03-31,부산광역시,사하구,구평동,,12106
2638010800,2026-03-31,부산광역시,사하구,감천동,,20665
2641010100,2026-03-31,부산광역시,금정구,두구동,,1481
2641010200,2026-03-31,부산광역시,금정구,노포동,,670
2641010300,2026-03-31,부산광역시,금정구,청룡동,,8226
2641010400,2026-03-31,부산광역시,금정구,남산동,,25198
2641010500,2026-03-31,부산광역시,금정구,선동,,448
2641010600,2026-03-31,부산광역시,금정구,오륜동,,221
2641010700,2026-03-31,부산광역시,금정구,구서동,,48380
2641010800,2026-03-31,부산광역시,금정구,장전동,,44336
2641010900,2026-03-31,부산광역시,금정구,부곡동,,48508
2641011000,2026-03-31,부산광역시,금정구,서동,,21087
2641011100,2026-03-31,부산광역시,금정구,금사동,,4383
2641011200,2026-03-31,부산광역시,금정구,회동동,,2238
2641011300,2026-03-31,부산광역시,금정구,금성동,,857
2644010100,2026-03-31,부산광역시,강서구,대저1동,,5377
2644010200,2026-03-31,부산광역시,강서구,대저2동,,5862
2644010300,2026-03-31,부산광역시,강서구,강동동,,19542
2644010400,2026-03-31,부산광역시,강서구,명지동,,83610
2644010500,2026-03-31,부산광역시,강서구,죽림동,,329
2644010600,2026-03-31,부산광역시,강서구,식만동,,413
2644010700,2026-03-31,부산광역시,강서구,죽동동,,380
2644010800,2026-03-31,부산광역시,강서구,봉림동,,854
2644010900,2026-03-31,부산광역시,강서구,송정동,,1319
2644011000,2026-03-31,부산광역시,강서구,화전동,,3410
2644011100,2026-03-31,부산광역시,강서구,녹산동,,1094
2644011200,2026-03-31,부산광역시,강서구,생곡동,,311
2644011300,2026-03-31,부산광역시,강서구,구랑동,,43
2644011400,2026-03-31,부산광역시,강서구,지사동,,9683
2644011500,2026-03-31,부산광역시,강서구,미음동,,68
2644011600,2026-03-31,부산광역시,강서구,범방동,,993
2644011700,2026-03-31,부산광역시,강서구,신호동,,15061
2644011800,2026-03-31,부산광역시,강서구,동선동,,1012
2644011900,2026-03-31,부산광역시,강서구,성북동,,1055
2644012000,2026-03-31,부산광역시,강서구,눌차동,,715
2644012100,2026-03-31,부산광역시,강서구,천성동,,764
2644012200,2026-03-31,부산광역시,강서구,대항동,,519
2647010100,2026-03-31,부산광역시,연제구,거제동,,70637
2647010200,2026-03-31,부산광역시,연제구,연산동,,140789
2650010100,2026-03-31,부산광역시,수영구,망미동,,34299
2650010200,2026-03-31,부산광역시,수영구,수영동,,13400
2650010300,2026-03-31,부산광역시,수영구,민락동,,26882
2650010400,2026-03-31,부산광역시,수영구,광안동,,64126
2650010500,2026-03-31,부산광역시,수영구,남천동,,29878
2653010100,2026-03-31,부산광역시,사상구,삼락동,,4768
2653010200,2026-03-31,부산광역시,사상구,모라동,,33737
2653010300,2026-03-31,부산광역시,사상구,덕포동,,22993
2653010400,2026-03-31,부산광역시,사상구,괘법동,,24094
2653010500,2026-03-31,부산광역시,사상구,감전동,,11258
2653010600,2026-03-31,부산광역시,사상구,주례동,,48156
2653010700,2026-03-31,부산광역시,사상구,학장동,,25111
2653010800,2026-03-31,부산광역시,사상구,엄궁동,,23072
2671025021,2026-03-31,부산광역시,기장군,기장읍,동부리,7608
2671025022,2026-03-31,부산광역시,기장군,기장읍,교리,9840
2671025023,2026-03-31,부산광역시,기장군,기장읍,신천리,106
2671025024,2026-03-31,부산광역시,기장군,기장읍,죽성리,1281
2671025025,2026-03-31,부산광역시,기장군,기장읍,서부리,2950
2671025026,2026-03-31,부산광역시,기장군,기장읍,대라리,13276
2671025027,2026-03-31,부산광역시,기장군,기장읍,청강리,8313
2671025028,2026-03-31,부산광역시,기장군,기장읍,대변리,1187
2671025029,2026-03-31,부산광역시,기장군,기장읍,연화리,701
2671025030,2026-03-31,부산광역시,기장군,기장읍,만화리,184
2671025031,2026-03-31,부산광역시,기장군,기장읍,석산리,128
2671025032,2026-03-31,부산광역시,기장군,기장읍,당사리,690
2671025033,2026-03-31,부산광역시,기장군,기장읍,시랑리,623
2671025034,2026-03-31,부산광역시,기장군,기장읍,내리,3811
2671025321,2026-03-31,부산광역시,기장군,장안읍,좌천리,1590
2671025324,2026-03-31,부산광역시,기장군,장안읍,좌동리,170
2671025325,2026-03-31,부산광역시,기장군,장안읍,장안리,298
2671025326,2026-03-31,부산광역시,기장군,장안읍,덕선리,220
2671025327,2026-03-31,부산광역시,기장군,장안읍,용소리,194
2671025328,2026-03-31,부산광역시,기장군,장안읍,기룡리,356
2671025329,2026-03-31,부산광역시,기장군,장안읍,명례리,393
2671025330,2026-03-31,부산광역시,기장군,장안읍,월내리,1033
2671025331,2026-03-31,부산광역시,기장군,장안읍,반룡리,294
2671025332,2026-03-31,부산광역시,기장군,장안읍,임랑리,441
2671025333,2026-03-31,부산광역시,기장군,장안읍,오리,547
2671025334,2026-03-31,부산광역시,기장군,장안읍,길천리,2884
2671025621,2026-03-31,부산광역시,기장군,정관읍,방곡리,7030
2671025622,2026-03-31,부산광역시,기장군,정관읍,매학리,6010
2671025623,2026-03-31,부산광역시,기장군,정관읍,임곡리,226
2671025624,2026-03-31,부산광역시,기장군,정관읍,월평리,307
2671025625,2026-03-31,부산광역시,기장군,정관읍,달산리,10698
2671025626,2026-03-31,부산광역시,기장군,정관읍,병산리,138
2671025627,2026-03-31,부산광역시,기장군,정관읍,모전리,27980
2671025628,2026-03-31,부산광역시,기장군,정관읍,용수리,24311
2671025629,2026-03-31,부산광역시,기장군,정관읍,두명리,148
2671025630,2026-03-31,부산광역시,기장군,정관읍,예림리,431
2671025921,2026-03-31,부산광역시,기장군,일광읍,삼성리,23351
2671025922,2026-03-31,부산광역시,기장군,일광읍,이천리,4999
2671025923,2026-03-31,부산광역시,기장군,일광읍,학리,389
2671025924,2026-03-31,부산광역시,기장군,일광읍,동백리,388
2671025925,2026-03-31,부산광역시,기장군,일광읍,문중리,275
2671025926,2026-03-31,부산광역시,기장군,일광읍,신평리,272
2671025927,2026-03-31,부산광역시,기장군,일광읍,칠암리,460
2671025928,2026-03-31,부산광역시,기장군,일광읍,문동리,265
2671025929,2026-03-31,부산광역시,기장군,일광읍,청광리,79
2671025930,2026-03-31,부산광역시,기장군,일광읍,원리,482
2671025931,2026-03-31,부산광역시,기장군,일광읍,화전리,344
