change_type,historical_code,historical_name,historical_status,canonical_code,canonical_name,canonical_candidates,rationale,in_region_codes,region_codes_active,region_codes_eup_name,tx_count_historical,tx_count_canonical,stats_v2_historical,stats_v2_canonical,exemplar,notes
code_reissue,4159037028,경기도 화성시 장안면 금의리,폐지,4159135028,경기도 화성시 만세구 장안면 금의리,4159135028|경기도 화성시 만세구 장안면 금의리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '금의리'), 시군구 41590→41591, 코드 4159037028→4159135028",True,True,장안면,1787,0,506,0,,
code_reissue,4159037029,경기도 화성시 장안면 사곡리,폐지,4159135029,경기도 화성시 만세구 장안면 사곡리,4159135029|경기도 화성시 만세구 장안면 사곡리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '사곡리'), 시군구 41590→41591, 코드 4159037029→4159135029",True,True,장안면,2175,0,673,0,,
code_reissue,4159037030,경기도 화성시 장안면 노진리,폐지,4159135030,경기도 화성시 만세구 장안면 노진리,4159135030|경기도 화성시 만세구 장안면 노진리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('장안면' '노진리'), 시군구 41590→41591, 코드 4159037030→4159135030",True,True,장안면,1383,0,343,0,,
code_reissue,4159040021,경기도 화성시 양감면 신왕리,폐지,4159136021,경기도 화성시 만세구 양감면 신왕리,4159136021|경기도 화성시 만세구 양감면 신왕리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '신왕리'), 시군구 41590→41591, 코드 4159040021→4159136021",True,True,양감면,1682,0,797,0,,
code_reissue,4159040022,경기도 화성시 양감면 사창리,폐지,4159136022,경기도 화성시 만세구 양감면 사창리,4159136022|경기도 화성시 만세구 양감면 사창리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '사창리'), 시군구 41590→41591, 코드 4159040022→4159136022",True,True,양감면,3681,0,573,0,,
code_reissue,4159040023,경기도 화성시 양감면 정문리,폐지,4159136023,경기도 화성시 만세구 양감면 정문리,4159136023|경기도 화성시 만세구 양감면 정문리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '정문리'), 시군구 41590→41591, 코드 4159040023→4159136023",True,True,양감면,1176,0,648,0,,
code_reissue,4159040024,경기도 화성시 양감면 송산리,폐지,4159136024,경기도 화성시 만세구 양감면 송산리,4159136024|경기도 화성시 만세구 양감면 송산리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '송산리'), 시군구 41590→41591, 코드 4159040024→4159136024",True,True,양감면,1534,0,617,0,,
code_reissue,4159040025,경기도 화성시 양감면 용소리,폐지,4159136025,경기도 화성시 만세구 양감면 용소리,4159136025|경기도 화성시 만세구 양감면 용소리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '용소리'), 시군구 41590→41591, 코드 4159040025→4159136025",True,True,양감면,1299,0,587,0,,
code_reissue,4159040026,경기도 화성시 양감면 요당리,폐지,4159136026,경기도 화성시 만세구 양감면 요당리,4159136026|경기도 화성시 만세구 양감면 요당리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '요당리'), 시군구 41590→41591, 코드 4159040026→4159136026",True,True,양감면,1275,0,564,0,,
code_reissue,4159040027,경기도 화성시 양감면 대양리,폐지,4159136027,경기도 화성시 만세구 양감면 대양리,4159136027|경기도 화성시 만세구 양감면 대양리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('양감면' '대양리'), 시군구 41590→41591, 코드 4159040027→4159136027",True,True,양감면,1816,0,833,0,,
code_reissue,4159041021,경기도 화성시 정남면 발산리,폐지,4159333021,경기도 화성시 효행구 정남면 발산리,4159333021|경기도 화성시 효행구 정남면 발산리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '발산리'), 시군구 41590→41593, 코드 4159041021→4159333021",True,True,정남면,381,0,315,0,,
code_reissue,4159041022,경기도 화성시 정남면 괘랑리,폐지,4159333022,경기도 화성시 효행구 정남면 괘랑리,4159333022|경기도 화성시 효행구 정남면 괘랑리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '괘랑리'), 시군구 41590→41593, 코드 4159041022→4159333022",True,True,정남면,1337,0,855,0,,
code_reissue,4159041023,경기도 화성시 정남면 보통리,폐지,4159333023,경기도 화성시 효행구 정남면 보통리,4159333023|경기도 화성시 효행구 정남면 보통리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '보통리'), 시군구 41590→41593, 코드 4159041023→4159333023",True,True,정남면,1353,0,579,0,,
code_reissue,4159041024,경기도 화성시 정남면 관항리,폐지,4159333024,경기도 화성시 효행구 정남면 관항리,4159333024|경기도 화성시 효행구 정남면 관항리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '관항리'), 시군구 41590→41593, 코드 4159041024→4159333024",True,True,정남면,688,0,519,0,,
code_reissue,4159041025,경기도 화성시 정남면 오일리,폐지,4159333025,경기도 화성시 효행구 정남면 오일리,4159333025|경기도 화성시 효행구 정남면 오일리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '오일리'), 시군구 41590→41593, 코드 4159041025→4159333025",True,True,정남면,463,0,312,0,,
code_reissue,4159041026,경기도 화성시 정남면 백리,폐지,4159333026,경기도 화성시 효행구 정남면 백리,4159333026|경기도 화성시 효행구 정남면 백리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '백리'), 시군구 41590→41593, 코드 4159041026→4159333026",True,True,정남면,1394,0,562,0,,
code_reissue,4159041027,경기도 화성시 정남면 문학리,폐지,4159333027,경기도 화성시 효행구 정남면 문학리,4159333027|경기도 화성시 효행구 정남면 문학리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '문학리'), 시군구 41590→41593, 코드 4159041027→4159333027",True,True,정남면,2217,0,676,0,,
code_reissue,4159041028,경기도 화성시 정남면 신리,폐지,4159333028,경기도 화성시 효행구 정남면 신리,4159333028|경기도 화성시 효행구 정남면 신리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '신리'), 시군구 41590→41593, 코드 4159041028→4159333028",True,True,정남면,488,0,346,0,,
code_reissue,4159041029,경기도 화성시 정남면 계향리,폐지,4159333029,경기도 화성시 효행구 정남면 계향리,4159333029|경기도 화성시 효행구 정남면 계향리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '계향리'), 시군구 41590→41593, 코드 4159041029→4159333029",True,True,정남면,870,0,614,0,,
code_reissue,4159041030,경기도 화성시 정남면 귀래리,폐지,4159333030,경기도 화성시 효행구 정남면 귀래리,4159333030|경기도 화성시 효행구 정남면 귀래리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '귀래리'), 시군구 41590→41593, 코드 4159041030→4159333030",True,True,정남면,2935,0,629,0,,
code_reissue,4159041031,경기도 화성시 정남면 제기리,폐지,4159333031,경기도 화성시 효행구 정남면 제기리,4159333031|경기도 화성시 효행구 정남면 제기리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '제기리'), 시군구 41590→41593, 코드 4159041031→4159333031",True,True,정남면,494,0,475,0,,
code_reissue,4159041032,경기도 화성시 정남면 덕절리,폐지,4159333032,경기도 화성시 효행구 정남면 덕절리,4159333032|경기도 화성시 효행구 정남면 덕절리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '덕절리'), 시군구 41590→41593, 코드 4159041032→4159333032",True,True,정남면,1677,0,681,0,,
code_reissue,4159041033,경기도 화성시 정남면 음양리,폐지,4159333033,경기도 화성시 효행구 정남면 음양리,4159333033|경기도 화성시 효행구 정남면 음양리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '음양리'), 시군구 41590→41593, 코드 4159041033→4159333033",True,True,정남면,503,0,561,0,,
code_reissue,4159041034,경기도 화성시 정남면 망월리,폐지,4159333034,경기도 화성시 효행구 정남면 망월리,4159333034|경기도 화성시 효행구 정남면 망월리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '망월리'), 시군구 41590→41593, 코드 4159041034→4159333034",True,True,정남면,419,0,354,0,,
code_reissue,4159041035,경기도 화성시 정남면 수면리,폐지,4159333035,경기도 화성시 효행구 정남면 수면리,4159333035|경기도 화성시 효행구 정남면 수면리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '수면리'), 시군구 41590→41593, 코드 4159041035→4159333035",True,True,정남면,674,0,317,0,,
code_reissue,4159041036,경기도 화성시 정남면 내리,폐지,4159333036,경기도 화성시 효행구 정남면 내리,4159333036|경기도 화성시 효행구 정남면 내리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '내리'), 시군구 41590→41593, 코드 4159041036→4159333036",True,True,정남면,342,0,465,0,,
code_reissue,4159041037,경기도 화성시 정남면 금복리,폐지,4159333037,경기도 화성시 효행구 정남면 금복리,4159333037|경기도 화성시 효행구 정남면 금복리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '금복리'), 시군구 41590→41593, 코드 4159041037→4159333037",True,True,정남면,193,0,247,0,,
code_reissue,4159041038,경기도 화성시 정남면 고지리,폐지,4159333038,경기도 화성시 효행구 정남면 고지리,4159333038|경기도 화성시 효행구 정남면 고지리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '고지리'), 시군구 41590→41593, 코드 4159041038→4159333038",True,True,정남면,414,0,424,0,,
code_reissue,4159041039,경기도 화성시 정남면 용수리,폐지,4159333039,경기도 화성시 효행구 정남면 용수리,4159333039|경기도 화성시 효행구 정남면 용수리,"분구·시군구코드 재부여 1:1 (cross_sg_eup) — 읍면동·리명 동일 ('정남면' '용수리'), 시군구 41590→41593, 코드 4159041039→4159333039",True,True,정남면,447,0,429,0,,
code_reissue,4377034021,충청북도 음성군 대소면 오산리,폐지,4377025621,충청북도 음성군 대소읍 오산리,4377025621|충청북도 음성군 대소읍 오산리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '오산리' 동일, 코드 4377034021→4377025621",True,True,대소읍,78,0,342,0,,
code_reissue,4377034022,충청북도 음성군 대소면 태생리,폐지,4377025622,충청북도 음성군 대소읍 태생리,4377025622|충청북도 음성군 대소읍 태생리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '태생리' 동일, 코드 4377034022→4377025622",True,True,대소읍,237,0,762,0,,
code_reissue,4377034023,충청북도 음성군 대소면 소석리,폐지,4377025623,충청북도 음성군 대소읍 소석리,4377025623|충청북도 음성군 대소읍 소석리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '소석리' 동일, 코드 4377034023→4377025623",True,True,대소읍,214,0,225,0,,
code_reissue,4377034024,충청북도 음성군 대소면 성본리,폐지,4377025624,충청북도 음성군 대소읍 성본리,4377025624|충청북도 음성군 대소읍 성본리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '성본리' 동일, 코드 4377034024→4377025624",True,True,대소읍,389,0,874,0,,
code_reissue,4377034025,충청북도 음성군 대소면 부윤리,폐지,4377025625,충청북도 음성군 대소읍 부윤리,4377025625|충청북도 음성군 대소읍 부윤리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '부윤리' 동일, 코드 4377034025→4377025625",True,True,대소읍,296,0,458,0,,
code_reissue,4377034026,충청북도 음성군 대소면 수태리,폐지,4377025626,충청북도 음성군 대소읍 수태리,4377025626|충청북도 음성군 대소읍 수태리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '수태리' 동일, 코드 4377034026→4377025626",True,True,대소읍,220,0,364,0,대소면→대소읍 수태리 (UI GIS/통계 충돌 사례),"GIS li_cd=4377025626(신), 통계/원장 매핑=4377034026(폐지·DB활성·이름 대소읍). D-028 code_reissue 전형."
code_reissue,4377034027,충청북도 음성군 대소면 삼정리,폐지,4377025627,충청북도 음성군 대소읍 삼정리,4377025627|충청북도 음성군 대소읍 삼정리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '삼정리' 동일, 코드 4377034027→4377025627",True,True,대소읍,311,0,774,0,,
code_reissue,4377034028,충청북도 음성군 대소면 미곡리,폐지,4377025628,충청북도 음성군 대소읍 미곡리,4377025628|충청북도 음성군 대소읍 미곡리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '미곡리' 동일, 코드 4377034028→4377025628",True,True,대소읍,315,0,376,0,,
code_reissue,4377034029,충청북도 음성군 대소면 삼호리,폐지,4377025629,충청북도 음성군 대소읍 삼호리,4377025629|충청북도 음성군 대소읍 삼호리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '삼호리' 동일, 코드 4377034029→4377025629",True,True,대소읍,78,0,328,0,,
code_reissue,4377034030,충청북도 음성군 대소면 내산리,폐지,4377025630,충청북도 음성군 대소읍 내산리,4377025630|충청북도 음성군 대소읍 내산리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '내산리' 동일, 코드 4377034030→4377025630",True,True,대소읍,155,0,324,0,,
code_reissue,4377034031,충청북도 음성군 대소면 오류리,폐지,4377025631,충청북도 음성군 대소읍 오류리,4377025631|충청북도 음성군 대소읍 오류리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '오류리' 동일, 코드 4377034031→4377025631",True,True,대소읍,264,0,724,0,,
code_reissue,4377034032,충청북도 음성군 대소면 대풍리,폐지,4377025632,충청북도 음성군 대소읍 대풍리,4377025632|충청북도 음성군 대소읍 대풍리,"면↔읍 승격 1:1 — '대소면'→'대소읍', 리명 '대풍리' 동일, 코드 4377034032→4377025632",True,True,대소읍,219,0,329,0,,
unresolved,,,,4822025032,경상남도 통영시 산양읍 당포리,,"마스터 존재·region_codes 미적재, 동일 리(+읍면동) 폐지 쌍 없음. 신설·관할 이전·마스터만의 코드일 수 있음",False,,,0,0,0,0,,
unresolved,4822025025,경상남도 통영시 산양읍 삼덕리,폐지,,,,마스터 폐지·DB 활성이나 동일 리(+읍면동) 존재 코드 없음. 흡수·개명·관할 이전 등 수동 검토 필요,True,True,산양읍,0,0,0,0,,
